
WARNING: The TensorFlow contrib module will not be included in TensorFlow 2.0.
For more information, please see:
  * https://github.com/tensorflow/community/blob/master/rfcs/20180907-contrib-sunset.md
  * https://github.com/tensorflow/addons
If you depend on functionality not listed there, please file an issue.

WARNING:tensorflow:From 3rdDeep.py:118: conv2d (from tensorflow.python.layers.convolutional) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.conv2d instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From 3rdDeep.py:123: batch_normalization (from tensorflow.python.layers.normalization) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.batch_normalization instead.
WARNING:tensorflow:From 3rdDeep.py:149: flatten (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.flatten instead.
WARNING:tensorflow:From 3rdDeep.py:157: dense (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.dense instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/ops/losses/losses_impl.py:448: to_float (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
Memory Ready
Training Started
2019-04-02 23:27:38.874977: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 3401000000 Hz
2019-04-02 23:27:38.877467: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x7f894ec4ef50 executing computations on platform Host. Devices:
2019-04-02 23:27:38.877542: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
('Episode: 0', 'Total reward: 320.0', 'Training loss: 413.8317', 'Explore P: 0.9696')
('Episode: 1187', 'Total reward: 260.0', 'Training loss: 0.0215', 'Explore P: 0.1000')
('Episode: 1188', 'Total reward: 160.0', 'Training loss: 1.2426', 'Explore P: 0.1000')
('Episode: 1189', 'Total reward: 460.0', 'Training loss: 0.6107', 'Explore P: 0.1000')
('Episode: 1190', 'Total reward: 180.0', 'Training loss: 1.2444', 'Explore P: 0.1000')
Model Saved
('Episode: 1191', 'Total reward: 100.0', 'Training loss: 0.0010', 'Explore P: 0.1000')
('Episode: 1192', 'Total reward: 240.0', 'Training loss: 2.4858', 'Explore P: 0.1000')
('Episode: 1193', 'Total reward: 380.0', 'Training loss: 1.5588', 'Explore P: 0.1000')
('Episode: 1194', 'Total reward: 240.0', 'Training loss: 0.0191', 'Explore P: 0.1000')
('Episode: 1195', 'Total reward: 280.0', 'Training loss: 0.3312', 'Explore P: 0.1000')
Model Saved
('Episode: 1196', 'Total reward: 300.0', 'Training loss: 0.0009', 'Explore P: 0.1000')
('Episode: 1197', 'Total reward: 220.0', 'Training loss: 0.6130', 'Explore P: 0.1000')
('Episode: 1198', 'Total reward: 260.0', 'Training loss: 0.3041', 'Explore P: 0.1000')
('Episode: 1199', 'Total reward: 260.0', 'Training loss: 1.2424', 'Explore P: 0.1000')
('Episode: 1200', 'Total reward: 160.0', 'Training loss: 0.0016', 'Explore P: 0.1000')
Model Saved
('Episode: 1201', 'Total reward: 640.0', 'Training loss: 0.0209', 'Explore P: 0.1000')
('Episode: 1202', 'Total reward: 100.0', 'Training loss: 1.5473', 'Explore P: 0.1000')
('Episode: 1203', 'Total reward: 340.0', 'Training loss: 0.0012', 'Explore P: 0.1000')
('Episode: 1204', 'Total reward: 200.0', 'Training loss: 0.0009', 'Explore P: 0.1000')
('Episode: 1205', 'Total reward: 200.0', 'Training loss: 0.3050', 'Explore P: 0.1000')
Model Saved
('Episode: 1206', 'Total reward: 220.0', 'Training loss: 0.6103', 'Explore P: 0.1000')
('Episode: 1207', 'Total reward: 160.0', 'Training loss: 1.8501', 'Explore P: 0.1000')
('Episode: 1208', 'Total reward: 140.0', 'Training loss: 0.3058', 'Explore P: 0.1000')
('Episode: 1209', 'Total reward: 680.0', 'Training loss: 0.6125', 'Explore P: 0.1000')
('Episode: 1210', 'Total reward: 180.0', 'Training loss: 1.2440', 'Explore P: 0.1000')
Model Saved
('Episode: 1211', 'Total reward: 160.0', 'Training loss: 0.0009', 'Explore P: 0.1000')
('Episode: 1212', 'Total reward: 480.0', 'Training loss: 0.6092', 'Explore P: 0.1000')
('Episode: 1213', 'Total reward: 180.0', 'Training loss: 1.5685', 'Explore P: 0.1000')
('Episode: 1214', 'Total reward: 500.0', 'Training loss: 0.3219', 'Explore P: 0.1000')
('Episode: 1215', 'Total reward: 260.0', 'Training loss: 1.2995', 'Explore P: 0.1000')
Model Saved
('Episode: 1216', 'Total reward: 160.0', 'Training loss: 0.9139', 'Explore P: 0.1000')
('Episode: 1217', 'Total reward: 420.0', 'Training loss: 0.0016', 'Explore P: 0.1000')
('Episode: 1218', 'Total reward: 300.0', 'Training loss: 1.2432', 'Explore P: 0.1000')
('Episode: 1219', 'Total reward: 100.0', 'Training loss: 0.9138', 'Explore P: 0.1000')
('Episode: 1220', 'Total reward: 180.0', 'Training loss: 0.6095', 'Explore P: 0.1000')
Model Saved
('Episode: 1221', 'Total reward: 260.0', 'Training loss: 0.0164', 'Explore P: 0.1000')
('Episode: 1222', 'Total reward: 240.0', 'Training loss: 0.3081', 'Explore P: 0.1000')
('Episode: 1223', 'Total reward: 120.0', 'Training loss: 0.0012', 'Explore P: 0.1000')
('Episode: 1224', 'Total reward: 440.0', 'Training loss: 1.8504', 'Explore P: 0.1000')
('Episode: 1225', 'Total reward: 200.0', 'Training loss: 2.7899', 'Explore P: 0.1000')
Model Saved
('Episode: 1226', 'Total reward: 320.0', 'Training loss: 2.4563', 'Explore P: 0.1000')
('Episode: 1227', 'Total reward: 240.0', 'Training loss: 0.3064', 'Explore P: 0.1000')
('Episode: 1228', 'Total reward: 220.0', 'Training loss: 0.3070', 'Explore P: 0.1000')
('Episode: 1229', 'Total reward: 160.0', 'Training loss: 2.1967', 'Explore P: 0.1000')
('Episode: 1230', 'Total reward: 300.0', 'Training loss: 1.5466', 'Explore P: 0.1000')
Model Saved
('Episode: 1231', 'Total reward: 360.0', 'Training loss: 0.3061', 'Explore P: 0.1000')
('Episode: 1232', 'Total reward: 100.0', 'Training loss: 0.6344', 'Explore P: 0.1000')
('Episode: 1233', 'Total reward: 220.0', 'Training loss: 0.3200', 'Explore P: 0.1000')
('Episode: 1234', 'Total reward: 580.0', 'Training loss: 0.0018', 'Explore P: 0.1000')
('Episode: 1235', 'Total reward: 260.0', 'Training loss: 0.0014', 'Explore P: 0.1000')
Model Saved
('Episode: 1236', 'Total reward: 200.0', 'Training loss: 0.6398', 'Explore P: 0.1000')
('Episode: 1237', 'Total reward: 120.0', 'Training loss: 0.6118', 'Explore P: 0.1000')
('Episode: 1238', 'Total reward: 180.0', 'Training loss: 0.3056', 'Explore P: 0.1000')
('Episode: 1239', 'Total reward: 240.0', 'Training loss: 3.7261', 'Explore P: 0.1000')
('Episode: 1240', 'Total reward: 580.0', 'Training loss: 0.3067', 'Explore P: 0.1000')
Model Saved
('Episode: 1241', 'Total reward: 140.0', 'Training loss: 0.0015', 'Explore P: 0.1000')
('Episode: 1242', 'Total reward: 180.0', 'Training loss: 0.6081', 'Explore P: 0.1000')
('Episode: 1243', 'Total reward: 420.0', 'Training loss: 0.3055', 'Explore P: 0.1000')
('Episode: 1244', 'Total reward: 140.0', 'Training loss: 0.0017', 'Explore P: 0.1000')
('Episode: 1245', 'Total reward: 260.0', 'Training loss: 1.8498', 'Explore P: 0.1000')
Model Saved
('Episode: 1246', 'Total reward: 120.0', 'Training loss: 0.0248', 'Explore P: 0.1000')
('Episode: 1247', 'Total reward: 120.0', 'Training loss: 0.3057', 'Explore P: 0.1000')
('Episode: 1248', 'Total reward: 400.0', 'Training loss: 0.3048', 'Explore P: 0.1000')
('Episode: 1249', 'Total reward: 120.0', 'Training loss: 0.0231', 'Explore P: 0.1000')
('Episode: 1250', 'Total reward: 240.0', 'Training loss: 0.6292', 'Explore P: 0.1000')
Model Saved
('Episode: 1251', 'Total reward: 340.0', 'Training loss: 0.3064', 'Explore P: 0.1000')
('Episode: 1252', 'Total reward: 260.0', 'Training loss: 1.2439', 'Explore P: 0.1000')
('Episode: 1253', 'Total reward: 380.0', 'Training loss: 0.0253', 'Explore P: 0.1000')
('Episode: 1254', 'Total reward: 160.0', 'Training loss: 0.3044', 'Explore P: 0.1000')
('Episode: 1255', 'Total reward: 200.0', 'Training loss: 0.3060', 'Explore P: 0.1000')
Model Saved
('Episode: 1256', 'Total reward: 100.0', 'Training loss: 0.0145', 'Explore P: 0.1000')
('Episode: 1257', 'Total reward: 300.0', 'Training loss: 1.5461', 'Explore P: 0.1000')
('Episode: 1258', 'Total reward: 160.0', 'Training loss: 0.0221', 'Explore P: 0.1000')
('Episode: 1259', 'Total reward: 160.0', 'Training loss: 0.6094', 'Explore P: 0.1000')
('Episode: 1260', 'Total reward: 180.0', 'Training loss: 0.3054', 'Explore P: 0.1000')
Model Saved
('Episode: 1261', 'Total reward: 220.0', 'Training loss: 0.0010', 'Explore P: 0.1000')
('Episode: 1262', 'Total reward: 180.0', 'Training loss: 0.3087', 'Explore P: 0.1000')
('Episode: 1263', 'Total reward: 320.0', 'Training loss: 0.0280', 'Explore P: 0.1000')
('Episode: 1264', 'Total reward: 320.0', 'Training loss: 0.6110', 'Explore P: 0.1000')
('Episode: 1265', 'Total reward: 160.0', 'Training loss: 0.0021', 'Explore P: 0.1000')
Model Saved
('Episode: 1266', 'Total reward: 240.0', 'Training loss: 0.6094', 'Explore P: 0.1000')
('Episode: 1267', 'Total reward: 140.0', 'Training loss: 0.3064', 'Explore P: 0.1000')
('Episode: 1268', 'Total reward: 220.0', 'Training loss: 0.6086', 'Explore P: 0.1000')
('Episode: 1269', 'Total reward: 320.0', 'Training loss: 0.3048', 'Explore P: 0.1000')
('Episode: 1270', 'Total reward: 220.0', 'Training loss: 1.2166', 'Explore P: 0.1000')
Model Saved
('Episode: 1271', 'Total reward: 220.0', 'Training loss: 1.2428', 'Explore P: 0.1000')
('Episode: 1272', 'Total reward: 180.0', 'Training loss: 0.3309', 'Explore P: 0.1000')
('Episode: 1273', 'Total reward: 60.0', 'Training loss: 3.0912', 'Explore P: 0.1000')
('Episode: 1274', 'Total reward: 200.0', 'Training loss: 0.3061', 'Explore P: 0.1000')
('Episode: 1275', 'Total reward: 280.0', 'Training loss: 1.5500', 'Explore P: 0.1000')
Model Saved
('Episode: 1276', 'Total reward: 180.0', 'Training loss: 1.2430', 'Explore P: 0.1000')
('Episode: 1277', 'Total reward: 240.0', 'Training loss: 0.0011', 'Explore P: 0.1000')
('Episode: 1278', 'Total reward: 360.0', 'Training loss: 1.8736', 'Explore P: 0.1000')
('Episode: 1279', 'Total reward: 260.0', 'Training loss: 1.5459', 'Explore P: 0.1000')
('Episode: 1280', 'Total reward: 120.0', 'Training loss: 1.5476', 'Explore P: 0.1000')
Model Saved
('Episode: 1281', 'Total reward: 380.0', 'Training loss: 0.6087', 'Explore P: 0.1000')
('Episode: 1282', 'Total reward: 220.0', 'Training loss: 0.0015', 'Explore P: 0.1000')
('Episode: 1283', 'Total reward: 220.0', 'Training loss: 0.0016', 'Explore P: 0.1000')
('Episode: 1284', 'Total reward: 120.0', 'Training loss: 0.3051', 'Explore P: 0.1000')
('Episode: 1285', 'Total reward: 220.0', 'Training loss: 0.3056', 'Explore P: 0.1000')
Model Saved
('Episode: 1286', 'Total reward: 730.0', 'Training loss: 2.4842', 'Explore P: 0.1000')
('Episode: 1287', 'Total reward: 380.0', 'Training loss: 1.5468', 'Explore P: 0.1000')
('Episode: 1288', 'Total reward: 340.0', 'Training loss: 1.5477', 'Explore P: 0.1000')
('Episode: 1289', 'Total reward: 520.0', 'Training loss: 0.3238', 'Explore P: 0.1000')
('Episode: 1290', 'Total reward: 640.0', 'Training loss: 0.3064', 'Explore P: 0.1000')
Model Saved
('Episode: 1291', 'Total reward: 200.0', 'Training loss: 0.9124', 'Explore P: 0.1000')
('Episode: 1292', 'Total reward: 220.0', 'Training loss: 2.8059', 'Explore P: 0.1000')
('Episode: 1293', 'Total reward: 300.0', 'Training loss: 0.6098', 'Explore P: 0.1000')
('Episode: 1294', 'Total reward: 260.0', 'Training loss: 2.4836', 'Explore P: 0.1000')
('Episode: 1295', 'Total reward: 200.0', 'Training loss: 0.0011', 'Explore P: 0.1000')
Model Saved
('Episode: 1296', 'Total reward: 60.0', 'Training loss: 2.7871', 'Explore P: 0.1000')
('Episode: 1297', 'Total reward: 200.0', 'Training loss: 0.3264', 'Explore P: 0.1000')
('Episode: 1298', 'Total reward: 120.0', 'Training loss: 0.3056', 'Explore P: 0.1000')
('Episode: 1299', 'Total reward: 120.0', 'Training loss: 1.8514', 'Explore P: 0.1000')
('Episode: 1300', 'Total reward: 180.0', 'Training loss: 1.2427', 'Explore P: 0.1000')
Model Saved
('Episode: 1301', 'Total reward: 120.0', 'Training loss: 0.3057', 'Explore P: 0.1000')
('Episode: 1302', 'Total reward: 220.0', 'Training loss: 0.0014', 'Explore P: 0.1000')
('Episode: 1303', 'Total reward: 180.0', 'Training loss: 1.5462', 'Explore P: 0.1000')
('Episode: 1304', 'Total reward: 360.0', 'Training loss: 0.0012', 'Explore P: 0.1000')
('Episode: 1305', 'Total reward: 260.0', 'Training loss: 0.0014', 'Explore P: 0.1000')
Model Saved
('Episode: 1306', 'Total reward: 140.0', 'Training loss: 0.0007', 'Explore P: 0.1000')
('Episode: 1307', 'Total reward: 200.0', 'Training loss: 0.6096', 'Explore P: 0.1000')
('Episode: 1308', 'Total reward: 620.0', 'Training loss: 0.3059', 'Explore P: 0.1000')
('Episode: 1309', 'Total reward: 60.0', 'Training loss: 0.3056', 'Explore P: 0.1000')
('Episode: 1310', 'Total reward: 60.0', 'Training loss: 0.0006', 'Explore P: 0.1000')
Model Saved
('Episode: 1311', 'Total reward: 180.0', 'Training loss: 0.3068', 'Explore P: 0.1000')
('Episode: 1312', 'Total reward: 80.0', 'Training loss: 2.1563', 'Explore P: 0.1000')
('Episode: 1313', 'Total reward: 540.0', 'Training loss: 0.0006', 'Explore P: 0.1000')
('Episode: 1314', 'Total reward: 300.0', 'Training loss: 0.6097', 'Explore P: 0.1000')
('Episode: 1315', 'Total reward: 360.0', 'Training loss: 1.5481', 'Explore P: 0.1000')
Model Saved
('Episode: 1316', 'Total reward: 180.0', 'Training loss: 0.3053', 'Explore P: 0.1000')
('Episode: 1317', 'Total reward: 500.0', 'Training loss: 0.3066', 'Explore P: 0.1000')
('Episode: 1318', 'Total reward: 80.0', 'Training loss: 0.6099', 'Explore P: 0.1000')
('Episode: 1319', 'Total reward: 280.0', 'Training loss: 1.2427', 'Explore P: 0.1000')
('Episode: 1320', 'Total reward: 720.0', 'Training loss: 1.2430', 'Explore P: 0.1000')
Model Saved
('Episode: 1321', 'Total reward: 460.0', 'Training loss: 0.3060', 'Explore P: 0.1000')
('Episode: 1322', 'Total reward: 500.0', 'Training loss: 0.6096', 'Explore P: 0.1000')
('Episode: 1323', 'Total reward: 300.0', 'Training loss: 1.2429', 'Explore P: 0.1000')
('Episode: 1324', 'Total reward: 260.0', 'Training loss: 1.2448', 'Explore P: 0.1000')
('Episode: 1325', 'Total reward: 660.0', 'Training loss: 0.0167', 'Explore P: 0.1000')
Model Saved
('Episode: 1326', 'Total reward: 1730.0', 'Training loss: 0.0020', 'Explore P: 0.1000')
('Episode: 1327', 'Total reward: 320.0', 'Training loss: 0.9142', 'Explore P: 0.1000')
('Episode: 1328', 'Total reward: 220.0', 'Training loss: 0.0011', 'Explore P: 0.1000')
('Episode: 1329', 'Total reward: 80.0', 'Training loss: 0.0020', 'Explore P: 0.1000')
('Episode: 1330', 'Total reward: 180.0', 'Training loss: 0.3040', 'Explore P: 0.1000')
Model Saved
('Episode: 1331', 'Total reward: 180.0', 'Training loss: 0.6088', 'Explore P: 0.1000')
('Episode: 1332', 'Total reward: 160.0', 'Training loss: 0.6090', 'Explore P: 0.1000')
('Episode: 1333', 'Total reward: 200.0', 'Training loss: 0.3070', 'Explore P: 0.1000')
('Episode: 1334', 'Total reward: 260.0', 'Training loss: 0.9179', 'Explore P: 0.1000')
('Episode: 1335', 'Total reward: 300.0', 'Training loss: 0.3167', 'Explore P: 0.1000')
Model Saved
('Episode: 1336', 'Total reward: 220.0', 'Training loss: 0.0010', 'Explore P: 0.1000')
('Episode: 1337', 'Total reward: 180.0', 'Training loss: 0.6106', 'Explore P: 0.1000')
('Episode: 1338', 'Total reward: 100.0', 'Training loss: 0.3060', 'Explore P: 0.1000')
('Episode: 1339', 'Total reward: 140.0', 'Training loss: 0.3062', 'Explore P: 0.1000')
('Episode: 1340', 'Total reward: 240.0', 'Training loss: 2.7864', 'Explore P: 0.1000')
Model Saved
('Episode: 1341', 'Total reward: 300.0', 'Training loss: 0.9154', 'Explore P: 0.1000')
('Episode: 1342', 'Total reward: 580.0', 'Training loss: 0.0025', 'Explore P: 0.1000')
('Episode: 1343', 'Total reward: 320.0', 'Training loss: 0.0011', 'Explore P: 0.1000')
('Episode: 1344', 'Total reward: 180.0', 'Training loss: 0.3054', 'Explore P: 0.1000')
('Episode: 1345', 'Total reward: 160.0', 'Training loss: 0.0201', 'Explore P: 0.1000')
Model Saved
('Episode: 1346', 'Total reward: 220.0', 'Training loss: 2.4853', 'Explore P: 0.1000')
('Episode: 1347', 'Total reward: 220.0', 'Training loss: 0.3249', 'Explore P: 0.1000')
('Episode: 1348', 'Total reward: 180.0', 'Training loss: 1.2426', 'Explore P: 0.1000')
('Episode: 1349', 'Total reward: 340.0', 'Training loss: 0.0015', 'Explore P: 0.1000')
('Episode: 1350', 'Total reward: 100.0', 'Training loss: 3.7283', 'Explore P: 0.1000')
Model Saved
('Episode: 1351', 'Total reward: 320.0', 'Training loss: 0.3063', 'Explore P: 0.1000')
('Episode: 1352', 'Total reward: 460.0', 'Training loss: 0.0011', 'Explore P: 0.1000')
('Episode: 1353', 'Total reward: 480.0', 'Training loss: 0.3048', 'Explore P: 0.1000')
('Episode: 1354', 'Total reward: 180.0', 'Training loss: 0.0045', 'Explore P: 0.1000')
('Episode: 1355', 'Total reward: 580.0', 'Training loss: 1.8507', 'Explore P: 0.1000')
Model Saved
('Episode: 1356', 'Total reward: 200.0', 'Training loss: 0.3056', 'Explore P: 0.1000')
('Episode: 1357', 'Total reward: 100.0', 'Training loss: 0.3068', 'Explore P: 0.1000')
('Episode: 1358', 'Total reward: 520.0', 'Training loss: 0.6104', 'Explore P: 0.1000')
('Episode: 1359', 'Total reward: 160.0', 'Training loss: 0.3055', 'Explore P: 0.1000')
('Episode: 1360', 'Total reward: 240.0', 'Training loss: 0.0008', 'Explore P: 0.1000')
Model Saved
('Episode: 1361', 'Total reward: 240.0', 'Training loss: 0.3056', 'Explore P: 0.1000')
('Episode: 1362', 'Total reward: 120.0', 'Training loss: 0.3055', 'Explore P: 0.1000')
('Episode: 1363', 'Total reward: 1170.0', 'Training loss: 0.0352', 'Explore P: 0.1000')
('Episode: 1364', 'Total reward: 80.0', 'Training loss: 0.0011', 'Explore P: 0.1000')
('Episode: 1365', 'Total reward: 180.0', 'Training loss: 2.4609', 'Explore P: 0.1000')
Model Saved
('Episode: 1366', 'Total reward: 120.0', 'Training loss: 0.3208', 'Explore P: 0.1000')
('Episode: 1367', 'Total reward: 1720.0', 'Training loss: 0.3062', 'Explore P: 0.1000')
('Episode: 1368', 'Total reward: 280.0', 'Training loss: 0.0014', 'Explore P: 0.1000')
('Episode: 1369', 'Total reward: 320.0', 'Training loss: 0.6098', 'Explore P: 0.1000')
('Episode: 1370', 'Total reward: 140.0', 'Training loss: 1.2427', 'Explore P: 0.1000')
Model Saved
('Episode: 1371', 'Total reward: 300.0', 'Training loss: 1.2424', 'Explore P: 0.1000')
('Episode: 1372', 'Total reward: 260.0', 'Training loss: 0.6088', 'Explore P: 0.1000')
('Episode: 1373', 'Total reward: 380.0', 'Training loss: 1.8500', 'Explore P: 0.1000')
('Episode: 1374', 'Total reward: 600.0', 'Training loss: 0.0034', 'Explore P: 0.1000')
('Episode: 1375', 'Total reward: 520.0', 'Training loss: 0.0010', 'Explore P: 0.1000')
Model Saved
('Episode: 1376', 'Total reward: 320.0', 'Training loss: 0.6110', 'Explore P: 0.1000')
('Episode: 1377', 'Total reward: 240.0', 'Training loss: 2.1554', 'Explore P: 0.1000')
('Episode: 1378', 'Total reward: 140.0', 'Training loss: 1.2424', 'Explore P: 0.1000')
('Episode: 1379', 'Total reward: 200.0', 'Training loss: 0.0248', 'Explore P: 0.1000')
('Episode: 1380', 'Total reward: 140.0', 'Training loss: 0.6090', 'Explore P: 0.1000')
Model Saved
('Episode: 1381', 'Total reward: 260.0', 'Training loss: 0.6308', 'Explore P: 0.1000')
('Episode: 1382', 'Total reward: 140.0', 'Training loss: 1.5762', 'Explore P: 0.1000')
('Episode: 1383', 'Total reward: 100.0', 'Training loss: 1.2418', 'Explore P: 0.1000')
('Episode: 1384', 'Total reward: 100.0', 'Training loss: 0.0215', 'Explore P: 0.1000')
('Episode: 1385', 'Total reward: 120.0', 'Training loss: 2.4836', 'Explore P: 0.1000')
Model Saved
('Episode: 1386', 'Total reward: 180.0', 'Training loss: 0.3043', 'Explore P: 0.1000')
('Episode: 1387', 'Total reward: 1390.0', 'Training loss: 0.3080', 'Explore P: 0.1000')
('Episode: 1388', 'Total reward: 140.0', 'Training loss: 0.0016', 'Explore P: 0.1000')
('Episode: 1389', 'Total reward: 100.0', 'Training loss: 0.6081', 'Explore P: 0.1000')
('Episode: 1390', 'Total reward: 220.0', 'Training loss: 0.0013', 'Explore P: 0.1000')
Model Saved
('Episode: 1391', 'Total reward: 180.0', 'Training loss: 1.2433', 'Explore P: 0.1000')
('Episode: 1392', 'Total reward: 420.0', 'Training loss: 1.5599', 'Explore P: 0.1000')
('Episode: 1393', 'Total reward: 240.0', 'Training loss: 0.3058', 'Explore P: 0.1000')
('Episode: 1394', 'Total reward: 440.0', 'Training loss: 1.2594', 'Explore P: 0.1000')
('Episode: 1395', 'Total reward: 260.0', 'Training loss: 0.0006', 'Explore P: 0.1000')
Model Saved
('Episode: 1396', 'Total reward: 240.0', 'Training loss: 1.2432', 'Explore P: 0.1000')
('Episode: 1397', 'Total reward: 260.0', 'Training loss: 1.5468', 'Explore P: 0.1000')
('Episode: 1398', 'Total reward: 260.0', 'Training loss: 0.3270', 'Explore P: 0.1000')
('Episode: 1399', 'Total reward: 140.0', 'Training loss: 0.6087', 'Explore P: 0.1000')
('Episode: 1400', 'Total reward: 160.0', 'Training loss: 0.9154', 'Explore P: 0.1000')
Model Saved
('Episode: 1401', 'Total reward: 240.0', 'Training loss: 0.0014', 'Explore P: 0.1000')
('Episode: 1402', 'Total reward: 120.0', 'Training loss: 0.3051', 'Explore P: 0.1000')
('Episode: 1403', 'Total reward: 520.0', 'Training loss: 1.8516', 'Explore P: 0.1000')
('Episode: 1404', 'Total reward: 260.0', 'Training loss: 0.0007', 'Explore P: 0.1000')
('Episode: 1405', 'Total reward: 160.0', 'Training loss: 0.9143', 'Explore P: 0.1000')
Model Saved
('Episode: 1406', 'Total reward: 380.0', 'Training loss: 1.5504', 'Explore P: 0.1000')
('Episode: 1407', 'Total reward: 160.0', 'Training loss: 1.5464', 'Explore P: 0.1000')
('Episode: 1408', 'Total reward: 260.0', 'Training loss: 1.5464', 'Explore P: 0.1000')
('Episode: 1409', 'Total reward: 1790.0', 'Training loss: 0.0003', 'Explore P: 0.1000')
('Episode: 1410', 'Total reward: 80.0', 'Training loss: 0.3045', 'Explore P: 0.1000')
Model Saved
('Episode: 1411', 'Total reward: 200.0', 'Training loss: 0.6268', 'Explore P: 0.1000')
('Episode: 1412', 'Total reward: 240.0', 'Training loss: 0.3056', 'Explore P: 0.1000')
('Episode: 1413', 'Total reward: 460.0', 'Training loss: 0.6446', 'Explore P: 0.1000')
('Episode: 1414', 'Total reward: 180.0', 'Training loss: 0.3064', 'Explore P: 0.1000')
('Episode: 1415', 'Total reward: 220.0', 'Training loss: 0.0009', 'Explore P: 0.1000')
Model Saved
('Episode: 1416', 'Total reward: 200.0', 'Training loss: 0.3215', 'Explore P: 0.1000')
('Episode: 1417', 'Total reward: 260.0', 'Training loss: 1.5473', 'Explore P: 0.1000')
('Episode: 1418', 'Total reward: 180.0', 'Training loss: 0.0008', 'Explore P: 0.1000')
('Episode: 1419', 'Total reward: 220.0', 'Training loss: 1.2443', 'Explore P: 0.1000')
('Episode: 1420', 'Total reward: 620.0', 'Training loss: 0.9146', 'Explore P: 0.1000')
Model Saved
('Episode: 1421', 'Total reward: 460.0', 'Training loss: 2.4847', 'Explore P: 0.1000')
('Episode: 1422', 'Total reward: 280.0', 'Training loss: 0.0014', 'Explore P: 0.1000')
('Episode: 1423', 'Total reward: 120.0', 'Training loss: 0.6154', 'Explore P: 0.1000')
('Episode: 1424', 'Total reward: 520.0', 'Training loss: 0.6312', 'Explore P: 0.1000')
('Episode: 1425', 'Total reward: 100.0', 'Training loss: 0.3062', 'Explore P: 0.1000')
Model Saved
('Episode: 1426', 'Total reward: 220.0', 'Training loss: 0.0025', 'Explore P: 0.1000')
('Episode: 1427', 'Total reward: 440.0', 'Training loss: 0.3055', 'Explore P: 0.1000')
