
WARNING: The TensorFlow contrib module will not be included in TensorFlow 2.0.
For more information, please see:
  * https://github.com/tensorflow/community/blob/master/rfcs/20180907-contrib-sunset.md
  * https://github.com/tensorflow/addons
If you depend on functionality not listed there, please file an issue.

WARNING:tensorflow:From ./deepQ.py:367: conv2d (from tensorflow.python.layers.convolutional) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.conv2d instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From ./deepQ.py:372: batch_normalization (from tensorflow.python.layers.normalization) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.batch_normalization instead.
WARNING:tensorflow:From ./deepQ.py:424: flatten (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.flatten instead.
WARNING:tensorflow:From ./deepQ.py:432: dense (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.dense instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
Memory Ready
Training Started
2019-03-21 16:56:05.197252: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 3401000000 Hz
2019-03-21 16:56:05.255695: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x7fffed69aa30 executing computations on platform Host. Devices:
2019-03-21 16:56:05.255763: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
('Episode: 0', 'Total reward: 800.0', 'Training loss: 57.1794', 'Explore P: 0.9911')
('Episode: 1316', 'Total reward: 380.0', 'Training loss: 65.8897', 'Explore P: 0.1000')
('Episode: 1317', 'Total reward: 600.0', 'Training loss: 64.5868', 'Explore P: 0.1000')
('Episode: 1318', 'Total reward: 320.0', 'Training loss: 35.6261', 'Explore P: 0.1000')
('Episode: 1319', 'Total reward: 1390.0', 'Training loss: 122.8056', 'Explore P: 0.1000')
('Episode: 1320', 'Total reward: 360.0', 'Training loss: 71.6917', 'Explore P: 0.1000')
Model Saved
('Episode: 1321', 'Total reward: 1650.0', 'Training loss: 55.7744', 'Explore P: 0.1000')
('Episode: 1322', 'Total reward: 520.0', 'Training loss: 42.4312', 'Explore P: 0.1000')
('Episode: 1323', 'Total reward: 380.0', 'Training loss: 40.7269', 'Explore P: 0.1000')
('Episode: 1324', 'Total reward: 380.0', 'Training loss: 37.8661', 'Explore P: 0.1000')
('Episode: 1325', 'Total reward: 440.0', 'Training loss: 28.9993', 'Explore P: 0.1000')
Model Saved
('Episode: 1326', 'Total reward: 520.0', 'Training loss: 28.2387', 'Explore P: 0.1000')
('Episode: 1327', 'Total reward: 420.0', 'Training loss: 25.1576', 'Explore P: 0.1000')
('Episode: 1328', 'Total reward: 520.0', 'Training loss: 17.6134', 'Explore P: 0.1000')
('Episode: 1329', 'Total reward: 1530.0', 'Training loss: 28.4291', 'Explore P: 0.1000')
('Episode: 1330', 'Total reward: 600.0', 'Training loss: 16.0680', 'Explore P: 0.1000')
Model Saved
('Episode: 1331', 'Total reward: 1510.0', 'Training loss: 52.0279', 'Explore P: 0.1000')
('Episode: 1332', 'Total reward: 680.0', 'Training loss: 29.2898', 'Explore P: 0.1000')
('Episode: 1333', 'Total reward: 2230.0', 'Training loss: 172.7594', 'Explore P: 0.1000')
('Episode: 1334', 'Total reward: 960.0', 'Training loss: 31.7192', 'Explore P: 0.1000')
('Episode: 1335', 'Total reward: 300.0', 'Training loss: 46.6235', 'Explore P: 0.1000')
Model Saved
('Episode: 1336', 'Total reward: 920.0', 'Training loss: 28.6619', 'Explore P: 0.1000')
('Episode: 1337', 'Total reward: 340.0', 'Training loss: 28.7519', 'Explore P: 0.1000')
('Episode: 1338', 'Total reward: 1130.0', 'Training loss: 865.1850', 'Explore P: 0.1000')
('Episode: 1339', 'Total reward: 580.0', 'Training loss: 96.8560', 'Explore P: 0.1000')
('Episode: 1340', 'Total reward: 640.0', 'Training loss: 61.8609', 'Explore P: 0.1000')
Model Saved
('Episode: 1341', 'Total reward: 2900.0', 'Training loss: 96.4494', 'Explore P: 0.1000')
('Episode: 1342', 'Total reward: 500.0', 'Training loss: 53.0901', 'Explore P: 0.1000')
('Episode: 1343', 'Total reward: 340.0', 'Training loss: 63.0951', 'Explore P: 0.1000')
('Episode: 1344', 'Total reward: 2450.0', 'Training loss: 75.7870', 'Explore P: 0.1000')
('Episode: 1345', 'Total reward: 1560.0', 'Training loss: 134.8892', 'Explore P: 0.1000')
Model Saved
('Episode: 1346', 'Total reward: 420.0', 'Training loss: 93.3713', 'Explore P: 0.1000')
('Episode: 1347', 'Total reward: 2030.0', 'Training loss: 46.2159', 'Explore P: 0.1000')
('Episode: 1348', 'Total reward: 560.0', 'Training loss: 73.1400', 'Explore P: 0.1000')
('Episode: 1349', 'Total reward: 580.0', 'Training loss: 66.3234', 'Explore P: 0.1000')
('Episode: 1350', 'Total reward: 720.0', 'Training loss: 29.5528', 'Explore P: 0.1000')
Model Saved
('Episode: 1351', 'Total reward: 740.0', 'Training loss: 39.2288', 'Explore P: 0.1000')
('Episode: 1352', 'Total reward: 1510.0', 'Training loss: 53.1622', 'Explore P: 0.1000')
('Episode: 1353', 'Total reward: 980.0', 'Training loss: 344.9619', 'Explore P: 0.1000')
('Episode: 1354', 'Total reward: 880.0', 'Training loss: 34.8617', 'Explore P: 0.1000')
('Episode: 1355', 'Total reward: 2670.0', 'Training loss: 320.1988', 'Explore P: 0.1000')
Model Saved
('Episode: 1356', 'Total reward: 460.0', 'Training loss: 31.4425', 'Explore P: 0.1000')
('Episode: 1357', 'Total reward: 1010.0', 'Training loss: 47.8599', 'Explore P: 0.1000')
('Episode: 1358', 'Total reward: 2270.0', 'Training loss: 63.6466', 'Explore P: 0.1000')
('Episode: 1359', 'Total reward: 1900.0', 'Training loss: 47.0229', 'Explore P: 0.1000')
('Episode: 1360', 'Total reward: 1720.0', 'Training loss: 50.1336', 'Explore P: 0.1000')
Model Saved
('Episode: 1361', 'Total reward: 260.0', 'Training loss: 45.7043', 'Explore P: 0.1000')
('Episode: 1362', 'Total reward: 1860.0', 'Training loss: 39.7218', 'Explore P: 0.1000')
('Episode: 1363', 'Total reward: 540.0', 'Training loss: 82.8964', 'Explore P: 0.1000')
('Episode: 1364', 'Total reward: 800.0', 'Training loss: 85.2901', 'Explore P: 0.1000')
('Episode: 1365', 'Total reward: 280.0', 'Training loss: 69.6053', 'Explore P: 0.1000')
Model Saved
('Episode: 1366', 'Total reward: 1570.0', 'Training loss: 72.1058', 'Explore P: 0.1000')
('Episode: 1367', 'Total reward: 520.0', 'Training loss: 60.9921', 'Explore P: 0.1000')
('Episode: 1368', 'Total reward: 260.0', 'Training loss: 247.1530', 'Explore P: 0.1000')
('Episode: 1369', 'Total reward: 950.0', 'Training loss: 56.4365', 'Explore P: 0.1000')
('Episode: 1370', 'Total reward: 1770.0', 'Training loss: 111.3870', 'Explore P: 0.1000')
Model Saved
('Episode: 1371', 'Total reward: 520.0', 'Training loss: 389.1562', 'Explore P: 0.1000')
('Episode: 1372', 'Total reward: 640.0', 'Training loss: 26.8529', 'Explore P: 0.1000')
('Episode: 1373', 'Total reward: 500.0', 'Training loss: 52.4521', 'Explore P: 0.1000')
('Episode: 1374', 'Total reward: 1730.0', 'Training loss: 54.8823', 'Explore P: 0.1000')
('Episode: 1375', 'Total reward: 520.0', 'Training loss: 229.1405', 'Explore P: 0.1000')
Model Saved
('Episode: 1376', 'Total reward: 1830.0', 'Training loss: 154.7647', 'Explore P: 0.1000')
('Episode: 1377', 'Total reward: 720.0', 'Training loss: 49.0619', 'Explore P: 0.1000')
('Episode: 1378', 'Total reward: 1910.0', 'Training loss: 55.2485', 'Explore P: 0.1000')
('Episode: 1379', 'Total reward: 1830.0', 'Training loss: 113.8045', 'Explore P: 0.1000')
('Episode: 1380', 'Total reward: 1570.0', 'Training loss: 65.5081', 'Explore P: 0.1000')
Model Saved
('Episode: 1381', 'Total reward: 1460.0', 'Training loss: 145.5278', 'Explore P: 0.1000')
('Episode: 1382', 'Total reward: 1990.0', 'Training loss: 261.6115', 'Explore P: 0.1000')
('Episode: 1383', 'Total reward: 1590.0', 'Training loss: 263.8961', 'Explore P: 0.1000')
('Episode: 1384', 'Total reward: 1920.0', 'Training loss: 124.9574', 'Explore P: 0.1000')
('Episode: 1385', 'Total reward: 600.0', 'Training loss: 44.5822', 'Explore P: 0.1000')
Model Saved
('Episode: 1386', 'Total reward: 1230.0', 'Training loss: 64.4981', 'Explore P: 0.1000')
('Episode: 1387', 'Total reward: 560.0', 'Training loss: 200.3126', 'Explore P: 0.1000')
('Episode: 1388', 'Total reward: 240.0', 'Training loss: 67.7406', 'Explore P: 0.1000')
('Episode: 1389', 'Total reward: 380.0', 'Training loss: 80.9571', 'Explore P: 0.1000')
('Episode: 1390', 'Total reward: 1190.0', 'Training loss: 46.9659', 'Explore P: 0.1000')
Model Saved
('Episode: 1391', 'Total reward: 200.0', 'Training loss: 39.6886', 'Explore P: 0.1000')
('Episode: 1392', 'Total reward: 600.0', 'Training loss: 21.8772', 'Explore P: 0.1000')
('Episode: 1393', 'Total reward: 1630.0', 'Training loss: 57.6993', 'Explore P: 0.1000')
('Episode: 1394', 'Total reward: 720.0', 'Training loss: 243.4038', 'Explore P: 0.1000')
('Episode: 1395', 'Total reward: 1840.0', 'Training loss: 54.2173', 'Explore P: 0.1000')
Model Saved
('Episode: 1396', 'Total reward: 2260.0', 'Training loss: 66.4568', 'Explore P: 0.1000')
('Episode: 1397', 'Total reward: 280.0', 'Training loss: 74.9095', 'Explore P: 0.1000')
('Episode: 1398', 'Total reward: 1440.0', 'Training loss: 110.7323', 'Explore P: 0.1000')
('Episode: 1399', 'Total reward: 930.0', 'Training loss: 718.1766', 'Explore P: 0.1000')
('Episode: 1400', 'Total reward: 460.0', 'Training loss: 124.7718', 'Explore P: 0.1000')
Model Saved
('Episode: 1401', 'Total reward: 970.0', 'Training loss: 100.7408', 'Explore P: 0.1000')
('Episode: 1402', 'Total reward: 1260.0', 'Training loss: 256.7624', 'Explore P: 0.1000')
('Episode: 1403', 'Total reward: 240.0', 'Training loss: 37.4422', 'Explore P: 0.1000')
('Episode: 1404', 'Total reward: 520.0', 'Training loss: 32.5046', 'Explore P: 0.1000')
('Episode: 1405', 'Total reward: 1920.0', 'Training loss: 70.4930', 'Explore P: 0.1000')
Model Saved
('Episode: 1406', 'Total reward: 2100.0', 'Training loss: 55.6790', 'Explore P: 0.1000')
('Episode: 1407', 'Total reward: 2110.0', 'Training loss: 76.5612', 'Explore P: 0.1000')
('Episode: 1408', 'Total reward: 480.0', 'Training loss: 90.2135', 'Explore P: 0.1000')
('Episode: 1409', 'Total reward: 1230.0', 'Training loss: 62.4422', 'Explore P: 0.1000')
('Episode: 1410', 'Total reward: 2280.0', 'Training loss: 62.0340', 'Explore P: 0.1000')
Model Saved
('Episode: 1411', 'Total reward: 2050.0', 'Training loss: 212.6128', 'Explore P: 0.1000')
('Episode: 1412', 'Total reward: 640.0', 'Training loss: 121.3268', 'Explore P: 0.1000')
('Episode: 1413', 'Total reward: 380.0', 'Training loss: 73.2105', 'Explore P: 0.1000')
('Episode: 1414', 'Total reward: 380.0', 'Training loss: 64.9204', 'Explore P: 0.1000')
('Episode: 1415', 'Total reward: 740.0', 'Training loss: 355.2809', 'Explore P: 0.1000')
Model Saved
('Episode: 1416', 'Total reward: 460.0', 'Training loss: 69.9879', 'Explore P: 0.1000')
('Episode: 1417', 'Total reward: 480.0', 'Training loss: 186.4000', 'Explore P: 0.1000')
('Episode: 1418', 'Total reward: 340.0', 'Training loss: 33.1598', 'Explore P: 0.1000')
('Episode: 1419', 'Total reward: 520.0', 'Training loss: 44.0418', 'Explore P: 0.1000')
('Episode: 1420', 'Total reward: 1070.0', 'Training loss: 137.9777', 'Explore P: 0.1000')
Model Saved
('Episode: 1421', 'Total reward: 600.0', 'Training loss: 23.2337', 'Explore P: 0.1000')
('Episode: 1422', 'Total reward: 2360.0', 'Training loss: 104.0784', 'Explore P: 0.1000')
('Episode: 1423', 'Total reward: 540.0', 'Training loss: 65.0438', 'Explore P: 0.1000')
('Episode: 1424', 'Total reward: 560.0', 'Training loss: 108.9217', 'Explore P: 0.1000')
('Episode: 1425', 'Total reward: 360.0', 'Training loss: 20.5465', 'Explore P: 0.1000')
Model Saved
('Episode: 1426', 'Total reward: 500.0', 'Training loss: 57.0737', 'Explore P: 0.1000')
('Episode: 1427', 'Total reward: 600.0', 'Training loss: 21.3687', 'Explore P: 0.1000')
('Episode: 1428', 'Total reward: 560.0', 'Training loss: 48.8077', 'Explore P: 0.1000')
('Episode: 1429', 'Total reward: 600.0', 'Training loss: 48.1992', 'Explore P: 0.1000')
('Episode: 1430', 'Total reward: 1990.0', 'Training loss: 30.9797', 'Explore P: 0.1000')
Model Saved
('Episode: 1431', 'Total reward: 1290.0', 'Training loss: 99.9149', 'Explore P: 0.1000')
('Episode: 1432', 'Total reward: 540.0', 'Training loss: 30.3164', 'Explore P: 0.1000')
('Episode: 1433', 'Total reward: 2310.0', 'Training loss: 40.1033', 'Explore P: 0.1000')
('Episode: 1434', 'Total reward: 340.0', 'Training loss: 51.0334', 'Explore P: 0.1000')
('Episode: 1435', 'Total reward: 400.0', 'Training loss: 40.0329', 'Explore P: 0.1000')
Model Saved
('Episode: 1436', 'Total reward: 600.0', 'Training loss: 131.5571', 'Explore P: 0.1000')
('Episode: 1437', 'Total reward: 440.0', 'Training loss: 46.9675', 'Explore P: 0.1000')
('Episode: 1438', 'Total reward: 280.0', 'Training loss: 58.8738', 'Explore P: 0.1000')
('Episode: 1439', 'Total reward: 910.0', 'Training loss: 122.3003', 'Explore P: 0.1000')
('Episode: 1440', 'Total reward: 1310.0', 'Training loss: 98.1125', 'Explore P: 0.1000')
Model Saved
('Episode: 1441', 'Total reward: 180.0', 'Training loss: 24.1162', 'Explore P: 0.1000')
('Episode: 1442', 'Total reward: 1480.0', 'Training loss: 65.7208', 'Explore P: 0.1000')
('Episode: 1443', 'Total reward: 1310.0', 'Training loss: 17.1017', 'Explore P: 0.1000')
('Episode: 1444', 'Total reward: 540.0', 'Training loss: 39.5879', 'Explore P: 0.1000')
('Episode: 1445', 'Total reward: 1890.0', 'Training loss: 11.2531', 'Explore P: 0.1000')
Model Saved
('Episode: 1446', 'Total reward: 560.0', 'Training loss: 312.7737', 'Explore P: 0.1000')
('Episode: 1447', 'Total reward: 580.0', 'Training loss: 32.9051', 'Explore P: 0.1000')
('Episode: 1448', 'Total reward: 640.0', 'Training loss: 30.5522', 'Explore P: 0.1000')
('Episode: 1449', 'Total reward: 460.0', 'Training loss: 37.4331', 'Explore P: 0.1000')
('Episode: 1450', 'Total reward: 460.0', 'Training loss: 54.1082', 'Explore P: 0.1000')
Model Saved
('Episode: 1451', 'Total reward: 1180.0', 'Training loss: 45.1697', 'Explore P: 0.1000')
('Episode: 1452', 'Total reward: 1370.0', 'Training loss: 21.7653', 'Explore P: 0.1000')
('Episode: 1453', 'Total reward: 1470.0', 'Training loss: 24.5057', 'Explore P: 0.1000')
('Episode: 1454', 'Total reward: 4220.0', 'Training loss: 88.9375', 'Explore P: 0.1000')
('Episode: 1455', 'Total reward: 1280.0', 'Training loss: 143.7772', 'Explore P: 0.1000')
Model Saved
('Episode: 1456', 'Total reward: 600.0', 'Training loss: 51.3268', 'Explore P: 0.1000')
('Episode: 1457', 'Total reward: 2110.0', 'Training loss: 64.8028', 'Explore P: 0.1000')
('Episode: 1458', 'Total reward: 280.0', 'Training loss: 586.7729', 'Explore P: 0.1000')
('Episode: 1459', 'Total reward: 1520.0', 'Training loss: 62.8448', 'Explore P: 0.1000')
('Episode: 1460', 'Total reward: 1780.0', 'Training loss: 61.1219', 'Explore P: 0.1000')
Model Saved
('Episode: 1461', 'Total reward: 1070.0', 'Training loss: 63.0880', 'Explore P: 0.1000')
('Episode: 1462', 'Total reward: 1920.0', 'Training loss: 46.0074', 'Explore P: 0.1000')
('Episode: 1463', 'Total reward: 400.0', 'Training loss: 87.3541', 'Explore P: 0.1000')
('Episode: 1464', 'Total reward: 460.0', 'Training loss: 29.0531', 'Explore P: 0.1000')
('Episode: 1465', 'Total reward: 1390.0', 'Training loss: 30.2864', 'Explore P: 0.1000')
Model Saved
('Episode: 1466', 'Total reward: 680.0', 'Training loss: 44.1638', 'Explore P: 0.1000')
('Episode: 1467', 'Total reward: 560.0', 'Training loss: 57.0739', 'Explore P: 0.1000')
('Episode: 1468', 'Total reward: 400.0', 'Training loss: 45.0409', 'Explore P: 0.1000')
('Episode: 1469', 'Total reward: 660.0', 'Training loss: 17.6592', 'Explore P: 0.1000')
('Episode: 1470', 'Total reward: 1800.0', 'Training loss: 30.7200', 'Explore P: 0.1000')
Model Saved
('Episode: 1471', 'Total reward: 440.0', 'Training loss: 265.3089', 'Explore P: 0.1000')
('Episode: 1472', 'Total reward: 1470.0', 'Training loss: 44.1756', 'Explore P: 0.1000')
('Episode: 1473', 'Total reward: 620.0', 'Training loss: 32.6945', 'Explore P: 0.1000')
('Episode: 1474', 'Total reward: 420.0', 'Training loss: 36.3132', 'Explore P: 0.1000')
('Episode: 1475', 'Total reward: 520.0', 'Training loss: 349.3006', 'Explore P: 0.1000')
Model Saved
('Episode: 1476', 'Total reward: 1190.0', 'Training loss: 34.1590', 'Explore P: 0.1000')
('Episode: 1477', 'Total reward: 440.0', 'Training loss: 33.1552', 'Explore P: 0.1000')
('Episode: 1478', 'Total reward: 540.0', 'Training loss: 34.7441', 'Explore P: 0.1000')
('Episode: 1479', 'Total reward: 460.0', 'Training loss: 51.9977', 'Explore P: 0.1000')
('Episode: 1480', 'Total reward: 460.0', 'Training loss: 48.6867', 'Explore P: 0.1000')
Model Saved
('Episode: 1481', 'Total reward: 2260.0', 'Training loss: 70.0436', 'Explore P: 0.1000')
('Episode: 1482', 'Total reward: 2080.0', 'Training loss: 115.5156', 'Explore P: 0.1000')
('Episode: 1483', 'Total reward: 460.0', 'Training loss: 100.0874', 'Explore P: 0.1000')
('Episode: 1484', 'Total reward: 500.0', 'Training loss: 43.5090', 'Explore P: 0.1000')
('Episode: 1485', 'Total reward: 820.0', 'Training loss: 44.1457', 'Explore P: 0.1000')
Model Saved
('Episode: 1486', 'Total reward: 500.0', 'Training loss: 113.7341', 'Explore P: 0.1000')
('Episode: 1487', 'Total reward: 200.0', 'Training loss: 40.0040', 'Explore P: 0.1000')
('Episode: 1488', 'Total reward: 1750.0', 'Training loss: 80.1166', 'Explore P: 0.1000')
('Episode: 1489', 'Total reward: 1500.0', 'Training loss: 72.1080', 'Explore P: 0.1000')
('Episode: 1490', 'Total reward: 2220.0', 'Training loss: 90.0766', 'Explore P: 0.1000')
Model Saved
('Episode: 1491', 'Total reward: 600.0', 'Training loss: 67.8536', 'Explore P: 0.1000')
('Episode: 1492', 'Total reward: 1400.0', 'Training loss: 82.7425', 'Explore P: 0.1000')
('Episode: 1493', 'Total reward: 2180.0', 'Training loss: 91.7658', 'Explore P: 0.1000')
('Episode: 1494', 'Total reward: 660.0', 'Training loss: 63.5867', 'Explore P: 0.1000')
('Episode: 1495', 'Total reward: 480.0', 'Training loss: 81.8504', 'Explore P: 0.1000')
Model Saved
('Episode: 1496', 'Total reward: 1800.0', 'Training loss: 71.8547', 'Explore P: 0.1000')
('Episode: 1497', 'Total reward: 950.0', 'Training loss: 50.9867', 'Explore P: 0.1000')
('Episode: 1498', 'Total reward: 2480.0', 'Training loss: 95.5511', 'Explore P: 0.1000')
('Episode: 1499', 'Total reward: 3690.0', 'Training loss: 129.9245', 'Explore P: 0.1000')
('Episode: 1500', 'Total reward: 870.0', 'Training loss: 87.6532', 'Explore P: 0.1000')
Model Saved
('Episode: 1501', 'Total reward: 780.0', 'Training loss: 49.9585', 'Explore P: 0.1000')
('Episode: 1502', 'Total reward: 1370.0', 'Training loss: 68.2577', 'Explore P: 0.1000')
('Episode: 1503', 'Total reward: 480.0', 'Training loss: 51.3629', 'Explore P: 0.1000')
('Episode: 1504', 'Total reward: 540.0', 'Training loss: 120.1938', 'Explore P: 0.1000')
('Episode: 1505', 'Total reward: 560.0', 'Training loss: 56.5170', 'Explore P: 0.1000')
Model Saved
('Episode: 1506', 'Total reward: 460.0', 'Training loss: 233.7587', 'Explore P: 0.1000')
('Episode: 1507', 'Total reward: 500.0', 'Training loss: 35.9279', 'Explore P: 0.1000')
('Episode: 1508', 'Total reward: 2310.0', 'Training loss: 53.9785', 'Explore P: 0.1000')
('Episode: 1509', 'Total reward: 1600.0', 'Training loss: 62.5360', 'Explore P: 0.1000')
('Episode: 1510', 'Total reward: 950.0', 'Training loss: 153.1505', 'Explore P: 0.1000')
Model Saved
('Episode: 1511', 'Total reward: 600.0', 'Training loss: 68.8015', 'Explore P: 0.1000')
('Episode: 1512', 'Total reward: 520.0', 'Training loss: 71.9724', 'Explore P: 0.1000')
('Episode: 1513', 'Total reward: 440.0', 'Training loss: 31.1318', 'Explore P: 0.1000')
('Episode: 1514', 'Total reward: 990.0', 'Training loss: 68.8800', 'Explore P: 0.1000')
('Episode: 1515', 'Total reward: 2780.0', 'Training loss: 47.7302', 'Explore P: 0.1000')
Model Saved
('Episode: 1516', 'Total reward: 2140.0', 'Training loss: 53.1126', 'Explore P: 0.1000')
('Episode: 1517', 'Total reward: 2140.0', 'Training loss: 60.1639', 'Explore P: 0.1000')
('Episode: 1518', 'Total reward: 520.0', 'Training loss: 62.5124', 'Explore P: 0.1000')
('Episode: 1519', 'Total reward: 920.0', 'Training loss: 63.7374', 'Explore P: 0.1000')
('Episode: 1520', 'Total reward: 460.0', 'Training loss: 142.0654', 'Explore P: 0.1000')
Model Saved
('Episode: 1521', 'Total reward: 500.0', 'Training loss: 65.0841', 'Explore P: 0.1000')
('Episode: 1522', 'Total reward: 2680.0', 'Training loss: 323.7397', 'Explore P: 0.1000')
('Episode: 1523', 'Total reward: 1780.0', 'Training loss: 118.7140', 'Explore P: 0.1000')
('Episode: 1524', 'Total reward: 440.0', 'Training loss: 81.5141', 'Explore P: 0.1000')
('Episode: 1525', 'Total reward: 480.0', 'Training loss: 57.5139', 'Explore P: 0.1000')
Model Saved
('Episode: 1526', 'Total reward: 1740.0', 'Training loss: 162.7062', 'Explore P: 0.1000')
('Episode: 1527', 'Total reward: 2820.0', 'Training loss: 74.0176', 'Explore P: 0.1000')
('Episode: 1528', 'Total reward: 640.0', 'Training loss: 130.9803', 'Explore P: 0.1000')
('Episode: 1529', 'Total reward: 580.0', 'Training loss: 39.4814', 'Explore P: 0.1000')
('Episode: 1530', 'Total reward: 700.0', 'Training loss: 100.3261', 'Explore P: 0.1000')
Model Saved
('Episode: 1531', 'Total reward: 700.0', 'Training loss: 44.9365', 'Explore P: 0.1000')
('Episode: 1532', 'Total reward: 1180.0', 'Training loss: 63.2408', 'Explore P: 0.1000')
('Episode: 1533', 'Total reward: 940.0', 'Training loss: 48.1640', 'Explore P: 0.1000')
('Episode: 1534', 'Total reward: 460.0', 'Training loss: 50.7423', 'Explore P: 0.1000')
('Episode: 1535', 'Total reward: 1600.0', 'Training loss: 196.7641', 'Explore P: 0.1000')
Model Saved
('Episode: 1536', 'Total reward: 1390.0', 'Training loss: 193.6895', 'Explore P: 0.1000')
('Episode: 1537', 'Total reward: 2850.0', 'Training loss: 83.8876', 'Explore P: 0.1000')
('Episode: 1538', 'Total reward: 700.0', 'Training loss: 63.7465', 'Explore P: 0.1000')
('Episode: 1539', 'Total reward: 440.0', 'Training loss: 47.1032', 'Explore P: 0.1000')
('Episode: 1540', 'Total reward: 380.0', 'Training loss: 51.1293', 'Explore P: 0.1000')
Model Saved
('Episode: 1541', 'Total reward: 340.0', 'Training loss: 39.7301', 'Explore P: 0.1000')
('Episode: 1542', 'Total reward: 200.0', 'Training loss: 52.1708', 'Explore P: 0.1000')
('Episode: 1543', 'Total reward: 660.0', 'Training loss: 64.1931', 'Explore P: 0.1000')
('Episode: 1544', 'Total reward: 540.0', 'Training loss: 44.3381', 'Explore P: 0.1000')
('Episode: 1545', 'Total reward: 520.0', 'Training loss: 53.3130', 'Explore P: 0.1000')
Model Saved
('Episode: 1546', 'Total reward: 200.0', 'Training loss: 47.9362', 'Explore P: 0.1000')
('Episode: 1547', 'Total reward: 1150.0', 'Training loss: 71.6635', 'Explore P: 0.1000')
('Episode: 1548', 'Total reward: 500.0', 'Training loss: 32.0973', 'Explore P: 0.1000')
('Episode: 1549', 'Total reward: 500.0', 'Training loss: 40.3960', 'Explore P: 0.1000')
('Episode: 1550', 'Total reward: 660.0', 'Training loss: 24.0259', 'Explore P: 0.1000')
Model Saved
('Episode: 1551', 'Total reward: 260.0', 'Training loss: 20.4392', 'Explore P: 0.1000')
('Episode: 1552', 'Total reward: 660.0', 'Training loss: 33.3092', 'Explore P: 0.1000')
('Episode: 1553', 'Total reward: 460.0', 'Training loss: 30.9540', 'Explore P: 0.1000')
('Episode: 1554', 'Total reward: 1270.0', 'Training loss: 18.3936', 'Explore P: 0.1000')
('Episode: 1555', 'Total reward: 1850.0', 'Training loss: 66.8329', 'Explore P: 0.1000')
Model Saved
('Episode: 1556', 'Total reward: 280.0', 'Training loss: 46.9055', 'Explore P: 0.1000')
('Episode: 1557', 'Total reward: 1790.0', 'Training loss: 51.8337', 'Explore P: 0.1000')
('Episode: 1558', 'Total reward: 400.0', 'Training loss: 63.3926', 'Explore P: 0.1000')
('Episode: 1559', 'Total reward: 460.0', 'Training loss: 46.8091', 'Explore P: 0.1000')
('Episode: 1560', 'Total reward: 420.0', 'Training loss: 38.5466', 'Explore P: 0.1000')
Model Saved
('Episode: 1561', 'Total reward: 1740.0', 'Training loss: 85.4192', 'Explore P: 0.1000')
('Episode: 1562', 'Total reward: 600.0', 'Training loss: 58.4260', 'Explore P: 0.1000')
('Episode: 1563', 'Total reward: 580.0', 'Training loss: 161.3331', 'Explore P: 0.1000')
('Episode: 1564', 'Total reward: 2310.0', 'Training loss: 48.8048', 'Explore P: 0.1000')
('Episode: 1565', 'Total reward: 400.0', 'Training loss: 41.9284', 'Explore P: 0.1000')
Model Saved
('Episode: 1566', 'Total reward: 1670.0', 'Training loss: 77.3643', 'Explore P: 0.1000')
('Episode: 1567', 'Total reward: 1920.0', 'Training loss: 140.7058', 'Explore P: 0.1000')
('Episode: 1568', 'Total reward: 560.0', 'Training loss: 32.2665', 'Explore P: 0.1000')
('Episode: 1569', 'Total reward: 950.0', 'Training loss: 53.1378', 'Explore P: 0.1000')
('Episode: 1570', 'Total reward: 620.0', 'Training loss: 49.7267', 'Explore P: 0.1000')
Model Saved
('Episode: 1571', 'Total reward: 500.0', 'Training loss: 27.1781', 'Explore P: 0.1000')
('Episode: 1572', 'Total reward: 380.0', 'Training loss: 70.2309', 'Explore P: 0.1000')
('Episode: 1573', 'Total reward: 600.0', 'Training loss: 19.7178', 'Explore P: 0.1000')
('Episode: 1574', 'Total reward: 880.0', 'Training loss: 57.8604', 'Explore P: 0.1000')
('Episode: 1575', 'Total reward: 560.0', 'Training loss: 53.5573', 'Explore P: 0.1000')
Model Saved
('Episode: 1576', 'Total reward: 360.0', 'Training loss: 59.8781', 'Explore P: 0.1000')
('Episode: 1577', 'Total reward: 720.0', 'Training loss: 23.0450', 'Explore P: 0.1000')
('Episode: 1578', 'Total reward: 400.0', 'Training loss: 23.3603', 'Explore P: 0.1000')
