
WARNING: The TensorFlow contrib module will not be included in TensorFlow 2.0.
For more information, please see:
  * https://github.com/tensorflow/community/blob/master/rfcs/20180907-contrib-sunset.md
  * https://github.com/tensorflow/addons
If you depend on functionality not listed there, please file an issue.

WARNING:tensorflow:From ./deepQ.py:367: conv2d (from tensorflow.python.layers.convolutional) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.conv2d instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From ./deepQ.py:372: batch_normalization (from tensorflow.python.layers.normalization) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.batch_normalization instead.
WARNING:tensorflow:From ./deepQ.py:424: flatten (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.flatten instead.
WARNING:tensorflow:From ./deepQ.py:432: dense (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.dense instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
Memory Ready
Training Started
2019-03-23 00:37:45.820876: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 3401000000 Hz
2019-03-23 00:37:45.823378: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x7fffe82d52d0 executing computations on platform Host. Devices:
2019-03-23 00:37:45.823436: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
('Episode: 0', 'Total reward: 1610.0', 'Training loss: 52.0388', 'Explore P: 0.9601')
('Episode: 1316', 'Total reward: 1850.0', 'Training loss: 51.3744', 'Explore P: 0.1000')
('Episode: 1317', 'Total reward: 500.0', 'Training loss: 12.8914', 'Explore P: 0.1000')
('Episode: 1318', 'Total reward: 460.0', 'Training loss: 10.3979', 'Explore P: 0.1000')
('Episode: 1319', 'Total reward: 1010.0', 'Training loss: 73.3518', 'Explore P: 0.1000')
('Episode: 1320', 'Total reward: 560.0', 'Training loss: 88.2883', 'Explore P: 0.1000')
Model Saved
('Episode: 1321', 'Total reward: 320.0', 'Training loss: 14.7092', 'Explore P: 0.1000')
('Episode: 1322', 'Total reward: 280.0', 'Training loss: 19.2490', 'Explore P: 0.1000')
('Episode: 1323', 'Total reward: 2880.0', 'Training loss: 7.8139', 'Explore P: 0.1000')
('Episode: 1324', 'Total reward: 480.0', 'Training loss: 38.1407', 'Explore P: 0.1000')
('Episode: 1325', 'Total reward: 540.0', 'Training loss: 34.9183', 'Explore P: 0.1000')
Model Saved
('Episode: 1326', 'Total reward: 2240.0', 'Training loss: 84.0147', 'Explore P: 0.1000')
('Episode: 1327', 'Total reward: 560.0', 'Training loss: 24.3529', 'Explore P: 0.1000')
('Episode: 1328', 'Total reward: 1690.0', 'Training loss: 552.7048', 'Explore P: 0.1000')
('Episode: 1329', 'Total reward: 2780.0', 'Training loss: 34.3615', 'Explore P: 0.1000')
('Episode: 1330', 'Total reward: 1570.0', 'Training loss: 31.9435', 'Explore P: 0.1000')
Model Saved
('Episode: 1331', 'Total reward: 540.0', 'Training loss: 25.6143', 'Explore P: 0.1000')
('Episode: 1332', 'Total reward: 400.0', 'Training loss: 30.9392', 'Explore P: 0.1000')
('Episode: 1333', 'Total reward: 2080.0', 'Training loss: 12.2995', 'Explore P: 0.1000')
('Episode: 1334', 'Total reward: 2700.0', 'Training loss: 85.7152', 'Explore P: 0.1000')
('Episode: 1335', 'Total reward: 300.0', 'Training loss: 12.8781', 'Explore P: 0.1000')
Model Saved
('Episode: 1336', 'Total reward: 1450.0', 'Training loss: 13.8370', 'Explore P: 0.1000')
('Episode: 1337', 'Total reward: 2000.0', 'Training loss: 25.4609', 'Explore P: 0.1000')
('Episode: 1338', 'Total reward: 890.0', 'Training loss: 7.2402', 'Explore P: 0.1000')
('Episode: 1339', 'Total reward: 1310.0', 'Training loss: 18.4650', 'Explore P: 0.1000')
('Episode: 1340', 'Total reward: 1360.0', 'Training loss: 124.9796', 'Explore P: 0.1000')
Model Saved
('Episode: 1341', 'Total reward: 460.0', 'Training loss: 48.6862', 'Explore P: 0.1000')
('Episode: 1342', 'Total reward: 740.0', 'Training loss: 32.0402', 'Explore P: 0.1000')
('Episode: 1343', 'Total reward: 520.0', 'Training loss: 10.8821', 'Explore P: 0.1000')
('Episode: 1344', 'Total reward: 1720.0', 'Training loss: 9.9879', 'Explore P: 0.1000')
('Episode: 1345', 'Total reward: 1110.0', 'Training loss: 26.1017', 'Explore P: 0.1000')
Model Saved
('Episode: 1346', 'Total reward: 460.0', 'Training loss: 8.9692', 'Explore P: 0.1000')
('Episode: 1347', 'Total reward: 380.0', 'Training loss: 12.1680', 'Explore P: 0.1000')
('Episode: 1348', 'Total reward: 600.0', 'Training loss: 10.8668', 'Explore P: 0.1000')
('Episode: 1349', 'Total reward: 360.0', 'Training loss: 24.4437', 'Explore P: 0.1000')
('Episode: 1350', 'Total reward: 420.0', 'Training loss: 26.0815', 'Explore P: 0.1000')
Model Saved
('Episode: 1351', 'Total reward: 560.0', 'Training loss: 26.3447', 'Explore P: 0.1000')
('Episode: 1352', 'Total reward: 580.0', 'Training loss: 10.3460', 'Explore P: 0.1000')
('Episode: 1353', 'Total reward: 600.0', 'Training loss: 15.3300', 'Explore P: 0.1000')
('Episode: 1354', 'Total reward: 1800.0', 'Training loss: 35.5878', 'Explore P: 0.1000')
('Episode: 1355', 'Total reward: 1340.0', 'Training loss: 35.2237', 'Explore P: 0.1000')
Model Saved
('Episode: 1356', 'Total reward: 700.0', 'Training loss: 35.8632', 'Explore P: 0.1000')
('Episode: 1357', 'Total reward: 2760.0', 'Training loss: 28.6567', 'Explore P: 0.1000')
('Episode: 1358', 'Total reward: 340.0', 'Training loss: 56.2870', 'Explore P: 0.1000')
('Episode: 1359', 'Total reward: 680.0', 'Training loss: 41.6608', 'Explore P: 0.1000')
('Episode: 1360', 'Total reward: 2020.0', 'Training loss: 43.9270', 'Explore P: 0.1000')
Model Saved
('Episode: 1361', 'Total reward: 1150.0', 'Training loss: 48.2963', 'Explore P: 0.1000')
('Episode: 1362', 'Total reward: 440.0', 'Training loss: 21.0474', 'Explore P: 0.1000')
('Episode: 1363', 'Total reward: 540.0', 'Training loss: 8.6203', 'Explore P: 0.1000')
('Episode: 1364', 'Total reward: 700.0', 'Training loss: 12.2002', 'Explore P: 0.1000')
('Episode: 1365', 'Total reward: 1990.0', 'Training loss: 16.7987', 'Explore P: 0.1000')
Model Saved
('Episode: 1366', 'Total reward: 830.0', 'Training loss: 14.4654', 'Explore P: 0.1000')
('Episode: 1367', 'Total reward: 1820.0', 'Training loss: 36.5780', 'Explore P: 0.1000')
('Episode: 1368', 'Total reward: 540.0', 'Training loss: 9.0370', 'Explore P: 0.1000')
('Episode: 1369', 'Total reward: 2390.0', 'Training loss: 10.4754', 'Explore P: 0.1000')
('Episode: 1370', 'Total reward: 1370.0', 'Training loss: 29.1079', 'Explore P: 0.1000')
Model Saved
('Episode: 1371', 'Total reward: 540.0', 'Training loss: 57.4187', 'Explore P: 0.1000')
('Episode: 1372', 'Total reward: 500.0', 'Training loss: 52.9718', 'Explore P: 0.1000')
('Episode: 1373', 'Total reward: 460.0', 'Training loss: 70.1480', 'Explore P: 0.1000')
('Episode: 1374', 'Total reward: 640.0', 'Training loss: 12.2336', 'Explore P: 0.1000')
('Episode: 1375', 'Total reward: 1380.0', 'Training loss: 15.9595', 'Explore P: 0.1000')
Model Saved
('Episode: 1376', 'Total reward: 1170.0', 'Training loss: 49.5501', 'Explore P: 0.1000')
('Episode: 1377', 'Total reward: 480.0', 'Training loss: 13.1154', 'Explore P: 0.1000')
('Episode: 1378', 'Total reward: 260.0', 'Training loss: 4.3773', 'Explore P: 0.1000')
('Episode: 1379', 'Total reward: 1170.0', 'Training loss: 15.7661', 'Explore P: 0.1000')
('Episode: 1380', 'Total reward: 540.0', 'Training loss: 44.9246', 'Explore P: 0.1000')
Model Saved
('Episode: 1381', 'Total reward: 1740.0', 'Training loss: 206.0258', 'Explore P: 0.1000')
('Episode: 1382', 'Total reward: 1950.0', 'Training loss: 57.4525', 'Explore P: 0.1000')
('Episode: 1383', 'Total reward: 400.0', 'Training loss: 20.6476', 'Explore P: 0.1000')
('Episode: 1384', 'Total reward: 400.0', 'Training loss: 22.1967', 'Explore P: 0.1000')
('Episode: 1385', 'Total reward: 400.0', 'Training loss: 28.6774', 'Explore P: 0.1000')
Model Saved
('Episode: 1386', 'Total reward: 1740.0', 'Training loss: 9.7285', 'Explore P: 0.1000')
('Episode: 1387', 'Total reward: 850.0', 'Training loss: 31.2392', 'Explore P: 0.1000')
('Episode: 1388', 'Total reward: 990.0', 'Training loss: 69.9555', 'Explore P: 0.1000')
('Episode: 1389', 'Total reward: 1940.0', 'Training loss: 74.0445', 'Explore P: 0.1000')
('Episode: 1390', 'Total reward: 500.0', 'Training loss: 51.9549', 'Explore P: 0.1000')
Model Saved
('Episode: 1391', 'Total reward: 850.0', 'Training loss: 65.9614', 'Explore P: 0.1000')
('Episode: 1392', 'Total reward: 2350.0', 'Training loss: 616.0906', 'Explore P: 0.1000')
('Episode: 1393', 'Total reward: 460.0', 'Training loss: 7.5581', 'Explore P: 0.1000')
('Episode: 1394', 'Total reward: 980.0', 'Training loss: 109.8528', 'Explore P: 0.1000')
('Episode: 1395', 'Total reward: 900.0', 'Training loss: 42.1785', 'Explore P: 0.1000')
Model Saved
('Episode: 1396', 'Total reward: 2210.0', 'Training loss: 12.1928', 'Explore P: 0.1000')
('Episode: 1397', 'Total reward: 440.0', 'Training loss: 38.7697', 'Explore P: 0.1000')
('Episode: 1398', 'Total reward: 980.0', 'Training loss: 39.2963', 'Explore P: 0.1000')
('Episode: 1399', 'Total reward: 320.0', 'Training loss: 7.7762', 'Explore P: 0.1000')
('Episode: 1400', 'Total reward: 400.0', 'Training loss: 31.8664', 'Explore P: 0.1000')
Model Saved
('Episode: 1401', 'Total reward: 2460.0', 'Training loss: 46.2949', 'Explore P: 0.1000')
('Episode: 1402', 'Total reward: 520.0', 'Training loss: 28.6856', 'Explore P: 0.1000')
('Episode: 1403', 'Total reward: 3710.0', 'Training loss: 23.0798', 'Explore P: 0.1000')
('Episode: 1404', 'Total reward: 970.0', 'Training loss: 170.4563', 'Explore P: 0.1000')
('Episode: 1405', 'Total reward: 1320.0', 'Training loss: 28.4166', 'Explore P: 0.1000')
Model Saved
('Episode: 1406', 'Total reward: 360.0', 'Training loss: 55.7108', 'Explore P: 0.1000')
('Episode: 1407', 'Total reward: 500.0', 'Training loss: 17.8676', 'Explore P: 0.1000')
('Episode: 1408', 'Total reward: 2310.0', 'Training loss: 25.5689', 'Explore P: 0.1000')
('Episode: 1409', 'Total reward: 1300.0', 'Training loss: 12.8068', 'Explore P: 0.1000')
('Episode: 1410', 'Total reward: 910.0', 'Training loss: 22.7808', 'Explore P: 0.1000')
Model Saved
('Episode: 1411', 'Total reward: 480.0', 'Training loss: 45.4827', 'Explore P: 0.1000')
('Episode: 1412', 'Total reward: 1900.0', 'Training loss: 21.6713', 'Explore P: 0.1000')
('Episode: 1413', 'Total reward: 400.0', 'Training loss: 14.1942', 'Explore P: 0.1000')
('Episode: 1414', 'Total reward: 1290.0', 'Training loss: 44.2291', 'Explore P: 0.1000')
('Episode: 1415', 'Total reward: 500.0', 'Training loss: 107.9269', 'Explore P: 0.1000')
Model Saved
('Episode: 1416', 'Total reward: 380.0', 'Training loss: 23.7208', 'Explore P: 0.1000')
('Episode: 1417', 'Total reward: 580.0', 'Training loss: 32.0880', 'Explore P: 0.1000')
('Episode: 1418', 'Total reward: 460.0', 'Training loss: 76.8549', 'Explore P: 0.1000')
('Episode: 1419', 'Total reward: 460.0', 'Training loss: 24.6971', 'Explore P: 0.1000')
('Episode: 1420', 'Total reward: 1360.0', 'Training loss: 35.8283', 'Explore P: 0.1000')
Model Saved
('Episode: 1421', 'Total reward: 990.0', 'Training loss: 35.9941', 'Explore P: 0.1000')
('Episode: 1422', 'Total reward: 640.0', 'Training loss: 24.0703', 'Explore P: 0.1000')
('Episode: 1423', 'Total reward: 520.0', 'Training loss: 22.7479', 'Explore P: 0.1000')
('Episode: 1424', 'Total reward: 560.0', 'Training loss: 36.7205', 'Explore P: 0.1000')
('Episode: 1425', 'Total reward: 560.0', 'Training loss: 51.6016', 'Explore P: 0.1000')
Model Saved
('Episode: 1426', 'Total reward: 1730.0', 'Training loss: 43.6362', 'Explore P: 0.1000')
('Episode: 1427', 'Total reward: 660.0', 'Training loss: 35.1040', 'Explore P: 0.1000')
('Episode: 1428', 'Total reward: 1290.0', 'Training loss: 62.7430', 'Explore P: 0.1000')
('Episode: 1429', 'Total reward: 500.0', 'Training loss: 25.4801', 'Explore P: 0.1000')
('Episode: 1430', 'Total reward: 580.0', 'Training loss: 33.4340', 'Explore P: 0.1000')
Model Saved
('Episode: 1431', 'Total reward: 540.0', 'Training loss: 29.0822', 'Explore P: 0.1000')
('Episode: 1432', 'Total reward: 1000.0', 'Training loss: 40.6465', 'Explore P: 0.1000')
('Episode: 1433', 'Total reward: 300.0', 'Training loss: 19.2150', 'Explore P: 0.1000')
('Episode: 1434', 'Total reward: 1850.0', 'Training loss: 42.1287', 'Explore P: 0.1000')
('Episode: 1435', 'Total reward: 1240.0', 'Training loss: 46.1777', 'Explore P: 0.1000')
Model Saved
('Episode: 1436', 'Total reward: 2110.0', 'Training loss: 126.7280', 'Explore P: 0.1000')
('Episode: 1437', 'Total reward: 1480.0', 'Training loss: 449.9486', 'Explore P: 0.1000')
('Episode: 1438', 'Total reward: 480.0', 'Training loss: 9.1084', 'Explore P: 0.1000')
('Episode: 1439', 'Total reward: 1720.0', 'Training loss: 21.4648', 'Explore P: 0.1000')
('Episode: 1440', 'Total reward: 3190.0', 'Training loss: 32.7622', 'Explore P: 0.1000')
Model Saved
('Episode: 1441', 'Total reward: 400.0', 'Training loss: 19.7157', 'Explore P: 0.1000')
('Episode: 1442', 'Total reward: 500.0', 'Training loss: 58.9386', 'Explore P: 0.1000')
('Episode: 1443', 'Total reward: 660.0', 'Training loss: 10.5080', 'Explore P: 0.1000')
('Episode: 1444', 'Total reward: 480.0', 'Training loss: 11.1976', 'Explore P: 0.1000')
('Episode: 1445', 'Total reward: 1620.0', 'Training loss: 16.7955', 'Explore P: 0.1000')
Model Saved
('Episode: 1446', 'Total reward: 380.0', 'Training loss: 8.1662', 'Explore P: 0.1000')
('Episode: 1447', 'Total reward: 1460.0', 'Training loss: 30.2938', 'Explore P: 0.1000')
('Episode: 1448', 'Total reward: 420.0', 'Training loss: 43.5784', 'Explore P: 0.1000')
('Episode: 1449', 'Total reward: 1190.0', 'Training loss: 80.7204', 'Explore P: 0.1000')
('Episode: 1450', 'Total reward: 1270.0', 'Training loss: 19.3145', 'Explore P: 0.1000')
Model Saved
('Episode: 1451', 'Total reward: 420.0', 'Training loss: 61.5056', 'Explore P: 0.1000')
('Episode: 1452', 'Total reward: 1990.0', 'Training loss: 37.0940', 'Explore P: 0.1000')
('Episode: 1453', 'Total reward: 420.0', 'Training loss: 14.3660', 'Explore P: 0.1000')
('Episode: 1454', 'Total reward: 460.0', 'Training loss: 37.7100', 'Explore P: 0.1000')
('Episode: 1455', 'Total reward: 850.0', 'Training loss: 31.2997', 'Explore P: 0.1000')
Model Saved
('Episode: 1456', 'Total reward: 500.0', 'Training loss: 12.9454', 'Explore P: 0.1000')
('Episode: 1457', 'Total reward: 600.0', 'Training loss: 11.4853', 'Explore P: 0.1000')
('Episode: 1458', 'Total reward: 360.0', 'Training loss: 21.4629', 'Explore P: 0.1000')
('Episode: 1459', 'Total reward: 1770.0', 'Training loss: 416.4611', 'Explore P: 0.1000')
('Episode: 1460', 'Total reward: 480.0', 'Training loss: 384.8283', 'Explore P: 0.1000')
Model Saved
('Episode: 1461', 'Total reward: 1840.0', 'Training loss: 39.7279', 'Explore P: 0.1000')
('Episode: 1462', 'Total reward: 2190.0', 'Training loss: 40.1705', 'Explore P: 0.1000')
('Episode: 1463', 'Total reward: 590.0', 'Training loss: 23.7064', 'Explore P: 0.1000')
('Episode: 1464', 'Total reward: 560.0', 'Training loss: 41.2275', 'Explore P: 0.1000')
('Episode: 1465', 'Total reward: 600.0', 'Training loss: 47.5342', 'Explore P: 0.1000')
Model Saved
('Episode: 1466', 'Total reward: 540.0', 'Training loss: 37.2654', 'Explore P: 0.1000')
('Episode: 1467', 'Total reward: 460.0', 'Training loss: 37.1943', 'Explore P: 0.1000')
('Episode: 1468', 'Total reward: 480.0', 'Training loss: 5.2801', 'Explore P: 0.1000')
('Episode: 1469', 'Total reward: 440.0', 'Training loss: 50.7570', 'Explore P: 0.1000')
('Episode: 1470', 'Total reward: 220.0', 'Training loss: 14.0920', 'Explore P: 0.1000')
Model Saved
('Episode: 1471', 'Total reward: 540.0', 'Training loss: 142.5336', 'Explore P: 0.1000')
('Episode: 1472', 'Total reward: 2080.0', 'Training loss: 27.2581', 'Explore P: 0.1000')
('Episode: 1473', 'Total reward: 1660.0', 'Training loss: 36.1015', 'Explore P: 0.1000')
('Episode: 1474', 'Total reward: 480.0', 'Training loss: 51.5518', 'Explore P: 0.1000')
('Episode: 1475', 'Total reward: 520.0', 'Training loss: 114.9547', 'Explore P: 0.1000')
Model Saved
('Episode: 1476', 'Total reward: 380.0', 'Training loss: 13.9904', 'Explore P: 0.1000')
('Episode: 1477', 'Total reward: 2010.0', 'Training loss: 16.0276', 'Explore P: 0.1000')
('Episode: 1478', 'Total reward: 460.0', 'Training loss: 55.1726', 'Explore P: 0.1000')
('Episode: 1479', 'Total reward: 400.0', 'Training loss: 38.5156', 'Explore P: 0.1000')
('Episode: 1480', 'Total reward: 3330.0', 'Training loss: 108.8797', 'Explore P: 0.1000')
Model Saved
('Episode: 1481', 'Total reward: 1480.0', 'Training loss: 36.1356', 'Explore P: 0.1000')
('Episode: 1482', 'Total reward: 850.0', 'Training loss: 60.6054', 'Explore P: 0.1000')
('Episode: 1483', 'Total reward: 2750.0', 'Training loss: 68.1134', 'Explore P: 0.1000')
('Episode: 1484', 'Total reward: 460.0', 'Training loss: 65.1667', 'Explore P: 0.1000')
('Episode: 1485', 'Total reward: 500.0', 'Training loss: 156.1969', 'Explore P: 0.1000')
Model Saved
('Episode: 1486', 'Total reward: 1870.0', 'Training loss: 20.8929', 'Explore P: 0.1000')
('Episode: 1487', 'Total reward: 960.0', 'Training loss: 39.0761', 'Explore P: 0.1000')
('Episode: 1488', 'Total reward: 2160.0', 'Training loss: 82.0407', 'Explore P: 0.1000')
('Episode: 1489', 'Total reward: 220.0', 'Training loss: 115.4204', 'Explore P: 0.1000')
('Episode: 1490', 'Total reward: 520.0', 'Training loss: 38.7129', 'Explore P: 0.1000')
Model Saved
('Episode: 1491', 'Total reward: 1240.0', 'Training loss: 91.9574', 'Explore P: 0.1000')
('Episode: 1492', 'Total reward: 520.0', 'Training loss: 79.3047', 'Explore P: 0.1000')
('Episode: 1493', 'Total reward: 280.0', 'Training loss: 72.9819', 'Explore P: 0.1000')
('Episode: 1494', 'Total reward: 680.0', 'Training loss: 34.7792', 'Explore P: 0.1000')
('Episode: 1495', 'Total reward: 1300.0', 'Training loss: 19.5603', 'Explore P: 0.1000')
Model Saved
('Episode: 1496', 'Total reward: 200.0', 'Training loss: 101.6449', 'Explore P: 0.1000')
('Episode: 1497', 'Total reward: 970.0', 'Training loss: 69.0730', 'Explore P: 0.1000')
('Episode: 1498', 'Total reward: 2100.0', 'Training loss: 49.7154', 'Explore P: 0.1000')
('Episode: 1499', 'Total reward: 320.0', 'Training loss: 19.7773', 'Explore P: 0.1000')
('Episode: 1500', 'Total reward: 840.0', 'Training loss: 16.1619', 'Explore P: 0.1000')
Model Saved
('Episode: 1501', 'Total reward: 540.0', 'Training loss: 32.1013', 'Explore P: 0.1000')
('Episode: 1502', 'Total reward: 440.0', 'Training loss: 30.8497', 'Explore P: 0.1000')
('Episode: 1503', 'Total reward: 2120.0', 'Training loss: 13.4685', 'Explore P: 0.1000')
('Episode: 1504', 'Total reward: 220.0', 'Training loss: 62.1710', 'Explore P: 0.1000')
('Episode: 1505', 'Total reward: 1940.0', 'Training loss: 25.4346', 'Explore P: 0.1000')
Model Saved
('Episode: 1506', 'Total reward: 400.0', 'Training loss: 143.5171', 'Explore P: 0.1000')
('Episode: 1507', 'Total reward: 1330.0', 'Training loss: 25.6408', 'Explore P: 0.1000')
('Episode: 1508', 'Total reward: 480.0', 'Training loss: 84.9375', 'Explore P: 0.1000')
('Episode: 1509', 'Total reward: 1350.0', 'Training loss: 50.7709', 'Explore P: 0.1000')
('Episode: 1510', 'Total reward: 1730.0', 'Training loss: 37.9082', 'Explore P: 0.1000')
Model Saved
('Episode: 1511', 'Total reward: 540.0', 'Training loss: 9.2850', 'Explore P: 0.1000')
('Episode: 1512', 'Total reward: 1450.0', 'Training loss: 51.0467', 'Explore P: 0.1000')
('Episode: 1513', 'Total reward: 1730.0', 'Training loss: 5.1959', 'Explore P: 0.1000')
('Episode: 1514', 'Total reward: 540.0', 'Training loss: 37.6461', 'Explore P: 0.1000')
('Episode: 1515', 'Total reward: 1380.0', 'Training loss: 25.0954', 'Explore P: 0.1000')
Model Saved
('Episode: 1516', 'Total reward: 2070.0', 'Training loss: 76.3951', 'Explore P: 0.1000')
('Episode: 1517', 'Total reward: 500.0', 'Training loss: 10.5973', 'Explore P: 0.1000')
('Episode: 1518', 'Total reward: 560.0', 'Training loss: 49.0953', 'Explore P: 0.1000')
('Episode: 1519', 'Total reward: 420.0', 'Training loss: 30.9908', 'Explore P: 0.1000')
('Episode: 1520', 'Total reward: 340.0', 'Training loss: 15.3364', 'Explore P: 0.1000')
Model Saved
('Episode: 1521', 'Total reward: 320.0', 'Training loss: 22.8736', 'Explore P: 0.1000')
('Episode: 1522', 'Total reward: 620.0', 'Training loss: 9.6688', 'Explore P: 0.1000')
('Episode: 1523', 'Total reward: 540.0', 'Training loss: 24.3774', 'Explore P: 0.1000')
('Episode: 1524', 'Total reward: 380.0', 'Training loss: 16.7504', 'Explore P: 0.1000')
('Episode: 1525', 'Total reward: 480.0', 'Training loss: 13.3439', 'Explore P: 0.1000')
Model Saved
('Episode: 1526', 'Total reward: 4190.0', 'Training loss: 15.3009', 'Explore P: 0.1000')
('Episode: 1527', 'Total reward: 480.0', 'Training loss: 16.6193', 'Explore P: 0.1000')
('Episode: 1528', 'Total reward: 540.0', 'Training loss: 13.1934', 'Explore P: 0.1000')
('Episode: 1529', 'Total reward: 1240.0', 'Training loss: 123.9918', 'Explore P: 0.1000')
('Episode: 1530', 'Total reward: 1490.0', 'Training loss: 22.1909', 'Explore P: 0.1000')
Model Saved
('Episode: 1531', 'Total reward: 540.0', 'Training loss: 19.2235', 'Explore P: 0.1000')
('Episode: 1532', 'Total reward: 340.0', 'Training loss: 20.7092', 'Explore P: 0.1000')
('Episode: 1533', 'Total reward: 1740.0', 'Training loss: 26.8097', 'Explore P: 0.1000')
('Episode: 1534', 'Total reward: 560.0', 'Training loss: 26.2396', 'Explore P: 0.1000')
('Episode: 1535', 'Total reward: 400.0', 'Training loss: 46.4718', 'Explore P: 0.1000')
Model Saved
('Episode: 1536', 'Total reward: 480.0', 'Training loss: 29.9446', 'Explore P: 0.1000')
('Episode: 1537', 'Total reward: 560.0', 'Training loss: 31.3559', 'Explore P: 0.1000')
('Episode: 1538', 'Total reward: 540.0', 'Training loss: 56.1220', 'Explore P: 0.1000')
('Episode: 1539', 'Total reward: 400.0', 'Training loss: 23.5675', 'Explore P: 0.1000')
('Episode: 1540', 'Total reward: 560.0', 'Training loss: 21.6992', 'Explore P: 0.1000')
Model Saved
('Episode: 1541', 'Total reward: 540.0', 'Training loss: 17.2479', 'Explore P: 0.1000')
('Episode: 1542', 'Total reward: 820.0', 'Training loss: 13.6675', 'Explore P: 0.1000')
('Episode: 1543', 'Total reward: 2320.0', 'Training loss: 73.2735', 'Explore P: 0.1000')
('Episode: 1544', 'Total reward: 1590.0', 'Training loss: 67.7986', 'Explore P: 0.1000')
('Episode: 1545', 'Total reward: 360.0', 'Training loss: 12.2138', 'Explore P: 0.1000')
Model Saved
('Episode: 1546', 'Total reward: 1800.0', 'Training loss: 468.5253', 'Explore P: 0.1000')
('Episode: 1547', 'Total reward: 440.0', 'Training loss: 45.4827', 'Explore P: 0.1000')
('Episode: 1548', 'Total reward: 1800.0', 'Training loss: 15.6903', 'Explore P: 0.1000')
('Episode: 1549', 'Total reward: 440.0', 'Training loss: 16.9758', 'Explore P: 0.1000')
('Episode: 1550', 'Total reward: 540.0', 'Training loss: 16.8945', 'Explore P: 0.1000')
Model Saved
('Episode: 1551', 'Total reward: 420.0', 'Training loss: 40.4360', 'Explore P: 0.1000')
('Episode: 1552', 'Total reward: 1790.0', 'Training loss: 64.6781', 'Explore P: 0.1000')
('Episode: 1553', 'Total reward: 420.0', 'Training loss: 25.4121', 'Explore P: 0.1000')
('Episode: 1554', 'Total reward: 2180.0', 'Training loss: 53.9452', 'Explore P: 0.1000')
('Episode: 1555', 'Total reward: 480.0', 'Training loss: 117.0192', 'Explore P: 0.1000')
Model Saved
('Episode: 1556', 'Total reward: 620.0', 'Training loss: 14.5702', 'Explore P: 0.1000')
('Episode: 1557', 'Total reward: 1780.0', 'Training loss: 11.6287', 'Explore P: 0.1000')
('Episode: 1558', 'Total reward: 480.0', 'Training loss: 27.6064', 'Explore P: 0.1000')
('Episode: 1559', 'Total reward: 480.0', 'Training loss: 53.5316', 'Explore P: 0.1000')
('Episode: 1560', 'Total reward: 600.0', 'Training loss: 99.8571', 'Explore P: 0.1000')
Model Saved
('Episode: 1561', 'Total reward: 480.0', 'Training loss: 16.6641', 'Explore P: 0.1000')
('Episode: 1562', 'Total reward: 1450.0', 'Training loss: 13.5319', 'Explore P: 0.1000')
('Episode: 1563', 'Total reward: 620.0', 'Training loss: 76.8280', 'Explore P: 0.1000')
('Episode: 1564', 'Total reward: 1780.0', 'Training loss: 15.8401', 'Explore P: 0.1000')
('Episode: 1565', 'Total reward: 300.0', 'Training loss: 36.6693', 'Explore P: 0.1000')
Model Saved
('Episode: 1566', 'Total reward: 500.0', 'Training loss: 10.9414', 'Explore P: 0.1000')
('Episode: 1567', 'Total reward: 480.0', 'Training loss: 19.7370', 'Explore P: 0.1000')
('Episode: 1568', 'Total reward: 500.0', 'Training loss: 19.9898', 'Explore P: 0.1000')
('Episode: 1569', 'Total reward: 2060.0', 'Training loss: 18.7553', 'Explore P: 0.1000')
('Episode: 1570', 'Total reward: 2040.0', 'Training loss: 19.0954', 'Explore P: 0.1000')
Model Saved
('Episode: 1571', 'Total reward: 420.0', 'Training loss: 92.9230', 'Explore P: 0.1000')
('Episode: 1572', 'Total reward: 360.0', 'Training loss: 20.0353', 'Explore P: 0.1000')
('Episode: 1573', 'Total reward: 480.0', 'Training loss: 17.4837', 'Explore P: 0.1000')
('Episode: 1574', 'Total reward: 1520.0', 'Training loss: 17.9946', 'Explore P: 0.1000')
('Episode: 1575', 'Total reward: 560.0', 'Training loss: 60.5028', 'Explore P: 0.1000')
Model Saved
('Episode: 1576', 'Total reward: 460.0', 'Training loss: 21.1238', 'Explore P: 0.1000')
('Episode: 1577', 'Total reward: 540.0', 'Training loss: 15.2844', 'Explore P: 0.1000')
('Episode: 1578', 'Total reward: 1580.0', 'Training loss: 105.3298', 'Explore P: 0.1000')
